Gait Up - Physilog data export
Created on: 1990-01-05 00:10:01
Total data points: 1076

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Baro [64 hz],,Event [128 hz],Quaternion [128 hz],,,,
12.93750,0.73242,-4.15039,-1.70898,-0.81909,-0.40454,-0.38379,,,,0.49607,0.22617,0.67149,-0.50186,
12.94531,0.91553,-6.22559,-1.22070,-0.81592,-0.40576,-0.38501,962.282,26.8,,0.49630,0.22593,0.67127,-0.50203,
12.95313,0.61035,-7.81250,-1.28174,-0.78442,-0.39160,-0.38599,,,,0.49660,0.22563,0.67101,-0.50222,
12.96094,0.48828,-7.32422,-0.79346,-0.77588,-0.39478,-0.38110,962.270,26.7,,0.49690,0.22536,0.67076,-0.50238,
12.96875,0.85449,-5.92041,-1.28174,-0.75269,-0.39233,-0.38599,,,,0.49711,0.22513,0.67055,-0.50255,
12.97656,0.85449,-3.84521,-1.34277,-0.75366,-0.39795,-0.38794,962.259,26.7,,0.49723,0.22496,0.67041,-0.50269,
12.98438,0.85449,-2.62451,-1.03760,-0.74756,-0.39917,-0.38940,,,,0.49730,0.22486,0.67031,-0.50281,
12.99219,0.54932,0.00000,-1.40381,-0.75562,-0.38184,-0.39697,962.263,26.7,,0.49724,0.22481,0.67032,-0.50288,
13.00000,0.54932,2.01416,-1.46484,-0.79541,-0.38135,-0.38818,,,,0.49709,0.22483,0.67039,-0.50292,
13.00781,0.54932,2.01416,-1.34277,-0.82300,-0.39746,-0.38843,962.276,26.8,,0.49694,0.22486,0.67047,-0.50296,
13.01563,0.42725,0.54932,-1.77002,-0.84302,-0.39453,-0.38135,,,,0.49684,0.22481,0.67050,-0.50303,
13.02344,0.67139,-2.92969,-1.58691,-0.81958,-0.39380,-0.39551,962.244,26.8,,0.49691,0.22466,0.67040,-0.50315,
13.03125,0.79346,-3.72314,-0.97656,-0.81421,-0.39990,-0.40112,,,,0.49703,0.22452,0.67027,-0.50328,
13.03906,0.73242,-4.02832,-0.36621,-0.81104,-0.40649,-0.39551,962.277,26.8,,0.49719,0.22439,0.67012,-0.50338,
13.04688,0.73242,-4.15039,-0.54932,-0.79785,-0.39429,-0.40088,,,,0.49735,0.22425,0.66996,-0.50350,
13.05469,0.79346,-4.51660,-0.36621,-0.78345,-0.38306,-0.40552,962.282,26.8,,0.49753,0.22411,0.66979,-0.50361,
13.06250,0.97656,-3.84521,0.12207,-0.76733,-0.39941,-0.39624,,,,0.49769,0.22401,0.66963,-0.50371,
13.07031,0.85449,-1.28174,-0.67139,-0.77954,-0.40771,-0.40063,962.244,26.7,,0.49771,0.22397,0.66957,-0.50379,
13.07813,0.79346,-0.30518,-1.09863,-0.78979,-0.39844,-0.40649,,,,0.49767,0.22394,0.66955,-0.50386,
13.08594,0.61035,0.73242,-1.95313,-0.83008,-0.39502,-0.39258,962.265,26.8,,0.49756,0.22389,0.66959,-0.50394,
13.09375,0.67139,-0.91553,-1.89209,-0.85693,-0.41626,-0.38770,,,,0.49753,0.22380,0.66956,-0.50405,
13.10156,0.61035,-2.44141,-2.19727,-0.85327,-0.41895,-0.38208,962.242,26.7,,0.49755,0.22364,0.66950,-0.50419,
13.10938,0.73242,-5.49316,-2.80762,-0.83789,-0.40283,-0.38501,,,,0.49769,0.22335,0.66933,-0.50440,
13.11719,1.09863,-7.81250,-2.38037,-0.81836,-0.39893,-0.38599,962.261,26.8,,0.49795,0.22301,0.66907,-0.50465,
13.12500,1.34277,-9.09424,-2.07520,-0.77515,-0.38477,-0.39722,,,,0.49827,0.22265,0.66874,-0.50491,
13.13281,1.34277,-8.91113,-1.70898,-0.75269,-0.38232,-0.40405,962.252,26.8,,0.49859,0.22231,0.66842,-0.50517,
13.14063,1.15967,-5.61523,-1.09863,-0.74146,-0.38843,-0.40918,,,,0.49879,0.22210,0.66821,-0.50534,
13.14844,0.24414,-0.42725,-1.64795,-0.75342,-0.38721,-0.40991,962.252,26.8,,0.49875,0.22202,0.66822,-0.50541,
13.15625,0.18311,1.15967,-1.77002,-0.77466,-0.39697,-0.40674,,,,0.49863,0.22199,0.66828,-0.50546,
13.16406,0.42725,3.05176,-2.68555,-0.80371,-0.41821,-0.40039,962.232,26.7,,0.49839,0.22199,0.66841,-0.50552,
13.17188,0.67139,2.38037,-3.66211,-0.84351,-0.41699,-0.38086,,,,0.49814,0.22193,0.66853,-0.50564,
13.17969,0.79346,0.30518,-3.72314,-0.84497,-0.40210,-0.37427,962.267,26.7,,0.49799,0.22180,0.66857,-0.50579,
13.18750,1.22070,-5.00488,-2.80762,-0.81665,-0.36963,-0.37769,,,,0.49810,0.22154,0.66840,-0.50602,
13.19531,1.58691,-7.99561,-1.09863,-0.78247,-0.37451,-0.38965,962.238,26.7,,0.49840,0.22127,0.66810,-0.50625,
13.20313,1.64795,-8.48389,-0.85449,-0.76367,-0.38013,-0.39331,,,,0.49873,0.22099,0.66777,-0.50648,
13.21094,0.73242,-6.04248,-0.12207,-0.75391,-0.38745,-0.39551,962.262,26.8,,0.49898,0.22080,0.66754,-0.50660,
13.21875,0.36621,-2.80762,-0.48828,-0.77100,-0.37817,-0.39746,,,,0.49909,0.22070,0.66744,-0.50668,
13.22656,0.06104,-2.25830,-0.73242,-0.78052,-0.38940,-0.39282,962.256,26.8,,0.49916,0.22059,0.66738,-0.50674,
13.23438,0.00000,-1.89209,-0.91553,-0.77222,-0.41943,-0.39209,,,,0.49921,0.22048,0.66733,-0.50679,
13.24219,-0.06104,-0.79346,-0.85449,-0.76416,-0.40576,-0.40137,962.267,26.8,,0.49922,0.22042,0.66732,-0.50683,
13.25000,-0.24414,0.18311,-1.28174,-0.77417,-0.39282,-0.40112,,,,0.49917,0.22036,0.66736,-0.50686,
13.25781,-0.54932,1.34277,-1.89209,-0.82617,-0.37012,-0.38721,962.262,26.7,,0.49905,0.22030,0.66746,-0.50687,
